Participant,Vowel,F1 (Hz),F2 (Hz),F3 (Hz),t1_ph,t2_ph,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph,Gender
p113,o,669.3215648257333,1089.0009573635282,2311.489728738424,315.171,315.261,0.09000000000003182,314.811,315.691,abandonar,False,False,d,n,Female
p113,o,692.2071453500522,992.5576693789076,2417.319362609236,316.868,317.008,0.13999999999998636,316.818,317.308,zona,False,False,T,n,Female
p113,o,626.922779054346,1048.599485579368,3010.298802677379,318.505,318.565,0.060000000000002274,318.385,319.175,lotería,False,False,l,t,Female
p113,i,511.778845633705,2673.7515291731947,3026.9539551888233,4.138,4.348,0.21,3.848,4.348,zombi,False,True,b,sp,Female
p113,i,452.02939750491913,2550.1007425307816,2784.618056382027,6.454,6.5139999999999985,0.0600000000000005,6.124,6.8039999999999985,básico,False,False,s,k,Female
p113,i,487.1907811079152,2275.492155029323,3013.5063669050264,8.471,8.551,0.08000000000000007,8.381,9.031,límite,False,False,l,m,Female
p113,i,400.9971672663972,646.3653354673543,2830.8666674827446,8.651,8.711,0.0600000000000005,8.381,9.031,límite,False,False,m,t,Female
p113,i,463.05502651163323,670.5813162513166,2881.440484860141,16.011,16.111,0.10000000000000142,15.841,16.361,amigas,False,False,m,G,Female
p113,i,519.3584305050258,2745.2114337785997,2999.2565090894664,31.322,31.432,0.10999999999999943,31.212,31.722,libro,False,False,l,b,Female
p113,i,423.4799862487265,1480.7603184480795,2777.739577211668,38.104,38.184,0.0799999999999983,37.834,38.534,amarillas,False,False,rf,L,Female
p113,i,493.68615624241096,568.6942912760213,2807.577045543135,46.878,46.968,0.09000000000000341,46.74800000000001,47.328,bisco,False,False,b,s,Female
p113,i,422.4930606196613,1799.9171103013116,3224.2965231375842,51.648,51.698,0.04999999999999717,51.348,52.018,lógica,False,False,x,k,Female
p113,i,435.756797168353,2750.2063933545705,2964.2184800278474,53.86600000000001,53.966,0.10000000000000142,53.466,54.356,pulverizar,False,False,rf,T,Female
p113,i,484.57500714267775,2572.6684255008954,2780.3892596446867,65.687,65.757,0.07000000000000739,65.347,66.087,música,False,False,s,k,Female
p113,i,486.02847750438605,2679.8282344474896,3165.708157656975,74.484,74.61399999999998,0.13000000000000966,74.17399999999998,74.834,vecino,False,False,s,n,Female
p113,i,438.31511935218015,951.5538592871876,2978.06500738667,76.877,77.017,0.14000000000000054,76.477,77.247,vampiro,False,False,p,rf,Female
p113,i,520.3806575655606,1606.6445398776996,3051.394612864531,95.534,95.614,0.0799999999999983,94.974,95.904,balsámico,False,False,m,k,Female
p113,i,427.07962332921585,534.8650675384838,2842.5018883566718,103.896,103.976,0.0799999999999983,103.856,104.446,nivel,False,False,n,b,Female
p113,i,464.7647970040492,2631.044334810597,2752.1109807302673,119.103,119.163,0.060000000000002274,118.733,119.443,zoológico,False,False,x,k,Female
p113,i,423.8109053154419,2851.9957734484096,3299.82304098044,133.108,133.208,0.09999999999999433,132.768,133.56799999999998,valija,False,False,l,x,Female
p113,i,496.87632411757806,2890.5548718848195,3013.897832944127,149.19299999999996,149.303,0.10999999999998522,148.91299999999995,149.463,útil,False,False,t,l,Female
p113,i,435.11038289677873,777.532165291654,2833.454369468245,151.689,151.789,0.09999999999999433,151.41899999999995,152.149,valiza,False,False,l,s,Female
p113,i,575.4881103399258,2774.748239751516,3025.5659297697434,160.125,160.225,0.09999999999999433,159.995,160.655,líquido,False,False,l,k,Female
p113,i,437.08317256068,674.6323684945919,2911.359602334196,162.519,162.689,0.1699999999999875,162.239,162.829,hervir,False,False,b,rf,Female
p113,i,456.7649023257897,715.4446119208862,2802.1970825987983,172.296,172.416,0.12000000000000455,171.83599999999996,172.766,vandalismo,False,False,l,z,Female
p113,i,403.0241332365325,493.09095088956076,2797.064321998065,178.169,178.30900000000003,0.13999999999998636,178.02900000000002,178.769,limpio,False,False,l,m,Female
p113,i,420.75741446562125,2708.362533194876,2816.047088095145,186.952,187.012,0.060000000000002274,186.742,187.662,olvidados,False,False,b,D,Female
p113,i,570.0044966897335,2778.5002787107337,3094.3185724772607,195.008,195.158,0.14999999999997726,195.008,196.038,hiperbólico,True,False,sp,p,Female
p113,i,458.40606453134,2677.772469032117,2995.549395038939,195.688,195.748,0.060000000000002274,195.008,196.038,hiperbólico,False,False,l,k,Female
p113,i,509.6093038391942,2774.3185543779405,3238.583822245357,201.116,201.196,0.07999999999998407,200.836,201.556,longitud,False,False,x,t,Female
p113,i,468.6938506204891,2670.857590648948,2754.490128169677,202.892,202.962,0.06999999999999318,202.622,203.522,bigote,False,False,b,G,Female
p113,i,526.4428296120958,629.1029173920175,2725.762876922383,209.515,209.565,0.05000000000001137,209.195,209.935,benigno,False,False,n,G,Female
p113,i,503.626355257205,2450.3337887479365,2877.053893324535,221.101,221.221,0.12000000000000455,220.661,221.371,fósil,False,False,s,l,Female
p113,i,504.1444431898671,2719.7896508103563,2885.6333717469593,233.649,233.719,0.06999999999999318,233.469,234.289,brillante,False,False,rf,L,Female
p113,i,421.19679421162766,668.2863912875699,2930.4747678477283,244.18,244.27,0.09000000000000341,243.79,244.66,abanicos,False,False,n,k,Female
p113,i,481.07271022447935,734.6496957562483,2705.932505142787,251.527,251.607,0.0800000000000125,251.287,251.987,vanidad,False,False,n,D,Female
p113,i,436.44641798199484,733.1789139065919,3109.9332544851172,269.098,269.228,0.12999999999999545,268.728,269.478,vainilla,False,False,n,L,Female
p113,i,503.7546045101738,2251.6045572913195,2851.455868868541,270.82,270.87,0.05000000000001137,270.68,271.5,circonio,False,False,s,rf,Female
p113,i,462.6808056104615,2463.9463561086354,2798.950071666473,286.14,286.21,0.06999999999999318,286.06,286.93,literatura,False,False,l,t,Female
p113,i,465.0143843480159,2484.622110405069,2976.885897259891,292.953,293.013,0.060000000000002274,292.593,293.283,válido,False,False,l,D,Female
p113,i,430.89505289986437,639.316769392437,2847.778653330483,295.117,295.2270000000001,0.1099999999999568,294.817,295.5370000000001,servicio,False,False,b,s,Female
p113,i,432.1552608185469,739.4592481112904,2949.959180440864,296.858,296.978,0.12000000000000455,296.718,297.308,liso,False,False,l,s,Female
p113,i,517.2535932042182,1836.5245377039248,3013.7037802658588,301.013,301.093,0.08000000000004093,300.703,301.513,enanitos,False,False,n,t,Female
p113,i,493.93476172257317,663.3452419955095,3000.723183296577,307.617,307.707,0.08999999999997499,307.407,308.467,unigénitos,False,False,n,x,Female
p113,i,594.9937824385632,2870.970284280825,3054.2923725777428,307.957,308.047,0.09000000000003182,307.407,308.467,unigénitos,False,False,n,t,Female
p113,i,491.1628529273103,637.3272998232181,3001.419833359323,322.409,322.519,0.11000000000001364,322.079,322.789,albino,False,False,b,n,Female
p113,i,485.48256328431745,714.2961081468683,2675.8351052705657,324.481,324.521,0.040000000000020464,324.261,324.951,terminarás,False,False,m,n,Female
p113,i,441.75894256945656,2851.569656333517,2937.384954245167,326.702,326.782,0.07999999999998407,326.382,327.232,televisión,False,False,b,s,Female
p113,i,454.4419870115692,819.595693697759,2711.0022333425795,328.48,328.58,0.0999999999999659,328.21,328.97,revista,False,False,b,s,Female
p113,i,420.4210745680474,2488.9833024418595,2935.2571149527307,330.646,330.706,0.060000000000002274,330.546,331.496,ubicaciones,False,False,b,k,Female
p113,e,590.5027018174708,2020.9451772861719,2967.283606234286,8.831,9.031,0.20000000000000107,8.381,9.031,límite,False,True,t,sp,Female
p113,e,635.7726183121015,2058.841100124357,2858.885916496063,10.851,10.970999999999998,0.11999999999999922,10.640999999999998,11.321,bacterias,False,False,t,rf,Female
p113,e,657.4629780994505,2089.0190073991334,2991.2289678781317,18.144,18.294,0.15000000000000213,17.994,18.764,vez,False,False,b,s,Female
p113,e,689.3383602962947,1895.0193730313752,2805.1158677847807,41.098,41.158,0.060000000000002274,40.708,41.438,barómetro,False,False,m,t,Female
p113,e,642.7485997041313,2021.8480914930576,2776.6068379103967,49.363,49.473,0.10999999999999943,49.223,49.683,cero,False,False,s,rf,Female
p113,e,618.6932211812782,2014.2329221647644,2731.118022948092,53.736,53.816,0.0800000000000054,53.466,54.356,pulverizar,False,False,b,rf,Female
p113,e,580.7630127087506,2275.509141988876,2912.843112160887,56.397,56.487,0.09000000000000341,56.087,56.777,paqueta,False,False,k,t,Female
p113,e,617.5992106480057,1999.6532216274868,2888.8980896157445,61.13,61.27,0.14000000000000054,60.49,61.35,vacaciones,False,False,n,s,Female
p113,e,621.2922266698438,1982.4912261272323,2911.869255609104,71.934,72.054,0.12000000000000455,71.634,72.134,lunes,False,False,n,s,Female
p113,e,672.9074215231959,2107.3134042334586,2978.077050859957,72.444,72.494,0.04999999999999717,72.134,72.824,hambriento,False,False,j,n,Female
p113,e,612.6244620425938,2069.08282425637,2967.691484633464,74.244,74.344,0.09999999999999433,74.17399999999998,74.834,vecino,False,False,b,s,Female
p113,e,674.8307529528887,1933.3133924589954,2829.79767081046,80.638,80.708,0.06999999999999318,80.558,81.148,cebolla,False,False,s,b,Female
p113,e,637.9369916313577,2058.3817334704613,2808.7778017473242,83.579,83.73899999999998,0.1600000000000108,83.329,83.919,hotel,False,False,t,l,Female
p113,e,679.0121652062529,2192.2038478400423,3079.070875116361,85.99,86.09,0.10000000000000853,85.64,86.35,vagoneta,False,False,n,t,Female
p113,e,540.3669398448778,2252.230274500285,2962.784017115856,105.923,106.163,0.2399999999999949,105.493,106.163,valle,False,True,L,sp,Female
p113,e,602.7391056661335,2035.8549540609936,2822.0711901720856,110.826,110.946,0.12000000000000455,110.826,111.256,hechas,True,False,s,tS,Female
p113,e,604.9692654183651,1536.602541831117,2452.3938546946915,114.834,114.954,0.11999999999999035,114.444,115.344,marbete,False,False,b,t,Female
p113,e,637.8550882401303,2185.4860072093434,2867.468864947299,122.767,123.027,0.2600000000000051,122.157,123.027,vacante,False,True,t,sp,Female
p113,e,618.7932758242988,2035.5514573118273,2878.5707903458533,126.478,126.568,0.09000000000000341,126.268,126.848,comerás,False,False,m,rf,Female
p113,e,618.2583375799352,2194.1519660871177,2786.0695974240666,136.952,137.082,0.12999999999999545,136.74200000000002,137.422,ceja,False,False,s,x,Female
p113,e,645.9603701828538,1836.6328279262784,2863.507197673009,145.847,145.917,0.06999999999999318,145.607,146.67700000000005,intervención,False,False,t,rf,Female
p113,e,615.0808605519093,1853.0982425738944,2913.0255253872333,146.067,146.097,0.030000000000001137,145.607,146.67700000000005,intervención,False,False,b,ng,Female
p113,e,614.1883968195465,2150.5073453131868,2931.5588889549995,162.239,162.359,0.12000000000000455,162.239,162.829,hervir,True,False,sp,rf,Female
p113,e,630.4416583401512,2169.1024880012837,2934.0811702742635,164.888,165.06799999999996,0.18000000000000682,164.428,165.06799999999996,baile,False,True,l,sp,Female
p113,e,633.1587172286847,1437.0261797302787,2479.826780750742,170.09400000000005,170.15400000000002,0.060000000000002274,169.984,170.794,ventaja,False,False,b,n,Female
p113,e,592.172372020935,2081.2637413214325,2814.4418458840837,189.134,189.254,0.12000000000000455,188.694,189.624,convalecer,False,False,l,s,Female
p113,e,645.7109824881396,1935.1878511033435,2679.170987770495,189.364,189.534,0.1699999999999875,188.694,189.624,convalecer,False,False,s,rf,Female
p113,e,576.8640143999528,2315.1963528728274,2828.3201053934154,191.129,191.249,0.12000000000000455,190.739,191.609,bajeza,False,False,x,T,Female
p113,e,624.071480556402,1819.6049136802176,2786.863052741154,195.278,195.358,0.0800000000000125,195.008,196.038,hiperbólico,False,False,p,rf,Female
p113,e,635.8908169739797,1982.3368089905368,2869.2864637626194,203.342,203.522,0.1799999999999784,202.622,203.522,bigote,False,True,t,sp,Female
p113,e,623.0898223462813,2174.427144605103,2822.054153377897,205.005,205.255,0.25,204.495,205.255,base,False,True,s,sp,Female
p113,e,618.6800598667137,1390.7384595238093,2144.7360902875225,209.335,209.405,0.06999999999999318,209.195,209.935,benigno,False,False,b,n,Female
p113,e,585.9195358706037,2236.4944153567444,2859.5034567517687,211.561,211.731,0.1699999999999875,211.141,211.781,cabaret,False,False,rf,t,Female
p113,e,614.2564867856449,1859.8456588084616,2557.723493783909,216.35,216.44,0.09000000000000341,216.21,216.96,véctor,False,False,b,k,Female
p113,e,685.3089648232225,1756.5295567303824,2581.481934280274,219.232,219.312,0.0800000000000125,218.962,219.502,afuera,False,False,w,rf,Female
p113,e,699.4159777342038,1907.831747247276,2452.0355613363117,229.153,229.223,0.0700000000000216,229.033,229.423,jueves,False,False,w,b,Female
p113,e,648.4441709860994,1941.5249458391281,2687.8184457866,229.283,229.363,0.0800000000000125,229.033,229.423,jueves,False,False,b,s,Female
p113,e,672.4735577847388,1920.0575966270278,2627.9096843826,229.423,229.463,0.039999999999992035,229.423,230.203,encadenado,True,False,s,ng,Female
p113,e,687.8338115172273,2013.007547340884,2880.193279917445,229.763,229.803,0.039999999999992035,229.423,230.203,encadenado,False,False,D,n,Female
p113,e,621.1853343952585,1987.646282627281,2955.752912613465,231.718,231.818,0.10000000000002274,231.688,232.288,pesero,False,False,p,s,Female
p113,e,557.6286353305935,2104.003455511958,2890.031847078753,234.05900000000003,234.289,0.2299999999999897,233.469,234.289,brillante,False,True,t,sp,Female
p113,e,682.4013266243097,2259.274996200625,3051.5862527189447,238.848,238.928,0.07999999999998407,238.718,239.428,general,False,False,x,n,Female
p113,e,653.6362160067334,2202.8318508565258,3100.965539091066,238.988,239.078,0.09000000000000341,238.718,239.428,general,False,False,n,rf,Female
p113,e,646.6360078192571,2189.789880921326,2823.6542789916607,241.1,241.2,0.09999999999999433,240.33,241.44,bien,False,False,j,ng,Female
p113,e,581.0707527520432,1539.3638923994745,2252.8285007203554,267.124,267.274,0.14999999999997726,266.944,267.414,piel,False,False,j,l,Female
p113,e,637.688728808749,1744.9970061551312,2872.774091629333,283.584,283.6740000000001,0.08999999999997499,283.454,284.434,servidumbre,False,False,s,rf,Female
p113,e,683.8028990150838,2143.082366562523,2973.138016221817,284.2340000000001,284.434,0.20000000000004547,283.454,284.434,servidumbre,False,True,rf,sp,Female
p113,e,629.0387676019083,1923.567565413732,2657.063782822641,286.28,286.34,0.060000000000002274,286.06,286.93,literatura,False,False,t,rf,Female
p113,e,643.3720640175856,2126.2614189359947,2990.392035227239,288.3590000000001,288.4790000000001,0.12000000000000455,288.3590000000001,289.189,escavador,True,False,sp,s,Female
p113,e,610.1263393938667,1977.9580013394389,2861.0514039377904,290.815,290.905,0.08999999999997499,290.705,291.475,presente,False,False,rf,s,Female
p113,e,646.7391361229386,1963.087610598988,2763.4969639566784,294.907,294.9770000000001,0.06999999999999318,294.817,295.5370000000001,servicio,False,False,s,rf,Female
p113,e,615.4374640179831,1922.3151633549805,2846.341195342936,300.703,300.793,0.09000000000003182,300.703,301.513,enanitos,True,False,s,n,Female
p113,e,625.6806630301968,1777.9581523296702,2863.6398862699816,306.7870000000001,306.877,0.09000000000003182,306.577,307.357,nuestros,False,False,w,s,Female
p113,e,717.0289344706221,2184.6673490310536,2819.741656690517,307.827,307.897,0.06999999999999318,307.407,308.467,unigénitos,False,False,x,n,Female
p113,e,626.8688703929173,1939.205440620461,2758.4878029319843,312.766,312.846,0.07999999999998407,312.326,313.256,abastecer,False,False,t,s,Female
p113,e,603.2472081214936,2010.2126584824225,2721.750441772414,312.956,313.136,0.18000000000000682,312.326,313.256,abastecer,False,False,s,rf,Female
p113,e,580.8518861444172,2047.1343247928266,2116.7766474593327,318.655,318.745,0.09000000000003182,318.385,319.175,lotería,False,False,t,rf,Female
p113,e,670.7105653197116,1950.7297224994213,2801.8725417821947,324.311,324.361,0.05000000000001137,324.261,324.951,terminarás,False,False,t,rf,Female
p113,e,639.9930087829376,2033.344203248324,2861.011064930506,326.442,326.512,0.06999999999999318,326.382,327.232,televisión,False,False,t,l,Female
p113,e,642.2733285204523,2018.6972340063287,2709.0603949468145,328.3,328.39,0.08999999999997499,328.21,328.97,revista,False,False,r,b,Female
p113,e,642.5806495593831,1803.0512538089429,2508.9054463419957,330.186,330.276,0.09000000000003182,330.126,330.546,nuestras,False,False,w,s,Female
p113,e,670.5542812542584,2008.3081569689639,2784.829974003187,331.186,331.316,0.12999999999999545,330.546,331.496,ubicaciones,False,False,n,s,Female
p113,e,564.1043287342519,1421.635512751387,2329.944990686668,332.591,332.731,0.13999999999998636,332.311,333.001,vaquera,False,False,k,rf,Female
