Filename	Segment label	F1.50	F2.50	F3.50	F1.25	F2.25	F3.25	F1.75	F2.75	F3.75
p113	s	899.1282419580466	1955.9911381035354	2864.351993405175	1125.507657483638	1935.7877515161501	3023.1503853373542	1120.6472821987084	2121.8225449177485	3125.5764706208342
p113	a	768.6739897784916	1694.2356791391778	2664.3871432934106	721.8261991808928	1742.0785143262513	2652.9812839725855	819.1249348776281	1065.7848888810063	2033.5836543759442
p113	n	532.5206557247069	792.9795719222263	2516.499484758312	599.8356379080515	995.5495055278556	2646.0504229993912	490.3901691771948	1401.5366028025537	2419.7029633643983
p113	a	621.727093740242	1051.9730680773594	1700.8394594947342	710.413944581173	1272.506046870225	1814.1904646638006	948.1906957843934	1375.4221227105186	2310.655952808605
p113	o	648.655447754765	959.3706547743329	3282.0906779872057	722.4069084202214	1111.075329046495	3166.9737737173455	643.2740401787121	1022.204478691227	2959.2828061306923
p113	rf	550.1517500822924	1598.9488581800917	2571.188430931739	604.6250667876565	1396.169948992504	2732.5456309115066	597.5528175104867	1896.2351053210234	2722.67244027423
p113	j	475.7728129809606	2463.1507973235293	2680.6101637568104	473.8358632919076	2346.77653650385	2673.050480905892	512.0726998349985	2549.6349570169486	2587.5586373702276
p113	a	579.6966646902106	1869.8742528319606	2797.7760838329273	713.4043525997515	2017.159581761598	2739.521525647861	492.61549715384785	1807.1764140433825	2901.7826059587046
p113	sp	1391.3819002052744	2308.1244759560036	3538.701872751048	1430.0522537523645	2264.2664953104045	3517.2002108994798	1654.1006169351233	2785.550268030474	4119.939154366751
p113	l	510.1936889452408	1417.6344017111917	2897.704342355544	752.2735697831367	2724.739258062028	3121.0536500929547	525.7777941950777	1994.2648280412668	3131.6974785353395
p113	i	519.3584305050259	2745.2114337785993	2999.2565090894664	516.6912687496853	2383.883856760599	2815.704739125528	509.3743931670875	2754.5959220915433	3006.4131099334877
p113	b	426.36922011806416	1172.0212230100376	2739.005941948834	445.85411757945275	936.1112263069323	2736.8858585882567	447.82601660025404	1253.3777844655137	2694.4715039075295
p113	rf	545.4455127223209	1421.167668040198	2194.6458250060746	525.9111757155976	1348.2673539152281	2142.684585699455	566.1024043536727	1449.836535504464	2250.3224541883937
p113	o	618.0288353878567	1216.1027931460578	2444.035171790142	694.1083681748652	1336.4166490332238	2193.355889676176	628.8455224016308	1464.2944344308398	2631.7200862311015
p113	sp	712.3214076010555	2109.8294124946415	2930.471272433361	946.1102158301196	2396.5567454266184	2988.272987556232	1084.0175597496766	2342.783525537302	3120.2867474165273
