Participant,Vowel,F1.50,F2.50,F3.50,F1.25,F2.25,F3.25,F1.75,F2.75,F3.75,Gender,Corpus,t1_ph,t2_ph,fname,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph
p112,o,369.55126529058725,889.6599933862158,2262.8491718388063,420.6553561030965,947.5850432783856,2241.7368179483224,400.2728154044861,1173.3365193917252,2459.5854656992465,Male,CBAS,24.343,24.433,textgrids/cbas/p112.TextGrid,0.08999999999999986,24.053,24.433,libro,False,True,rf,sp
p112,a,677.1105414995081,1071.8944259428185,2551.680524968659,651.1250229687206,1016.762511165791,2627.6580430394897,632.1418606352165,1133.151248821609,2486.369099485088,Male,CBAS,25.948,26.018,textgrids/cbas/p112.TextGrid,0.07000000000000028,25.848,26.608,valuación,False,False,b,l
p112,a,537.5494973931462,1129.4154975384579,2427.305336920711,533.4520255579956,1050.9140257115441,2456.9683940965706,507.90885735107287,1145.7556640480334,2012.5296103228393,Male,CBAS,26.158,26.208,textgrids/cbas/p112.TextGrid,0.04999999999999716,25.848,26.608,valuación,False,False,w,T
p112,a,570.6543531448879,1409.3774231547918,2149.30623309104,482.3922069947747,1420.1426990210407,2022.5636871136512,561.8708683733882,1338.0995668288858,2201.164730734562,Male,CBAS,28.394,28.474,textgrids/cbas/p112.TextGrid,0.08000000000000185,28.304,28.674,cajas,False,False,k,x
p112,a,524.1938117353968,1142.1922392512215,2174.44205289922,500.2479459706098,1196.8530678796842,2291.7880381514465,556.9521634238934,1298.6163491480866,1906.7896325926945,Male,CBAS,28.514,28.574,textgrids/cbas/p112.TextGrid,0.060000000000002274,28.304,28.674,cajas,False,False,x,s
p112,a,566.4207827032178,1225.645565759693,2627.3518220011065,501.9043402573275,1295.2833799929767,2529.907197868687,539.6132524806195,1143.223870600351,2721.7465917068466,Male,CBAS,28.674,28.714,textgrids/cbas/p112.TextGrid,0.03999999999999915,28.674,29.444,amarillas,True,False,s,m
p112,a,562.2555926077624,1270.29576675093,2419.46369219897,479.8105933641182,1121.2566741336634,2354.782514329232,547.2634755349526,1358.8585281122016,2310.463407438955,Male,CBAS,28.814,28.854,textgrids/cbas/p112.TextGrid,0.03999999999999915,28.674,29.444,amarillas,False,False,m,rf
p112,i,345.98624215608214,2239.8792697954573,2990.119656564895,342.73345573147105,1978.4175256848853,2355.514286298152,347.4339520171409,2255.745855472698,2973.4201504766856,Male,CBAS,28.904,29.024,textgrids/cbas/p112.TextGrid,0.120000000000001,28.674,29.444,amarillas,False,False,rf,L
p112,a,453.51616933299783,1623.7482602472116,2303.90962593515,441.75323716917535,1869.8300556897955,2479.6392521180733,446.9512801526986,1565.8916055342218,2290.240525520773,Male,CBAS,29.094,29.184,textgrids/cbas/p112.TextGrid,0.08999999999999986,28.674,29.444,amarillas,False,False,L,s
p112,a,646.1494661100272,1057.1669884896,2501.765378202597,620.6931936129578,959.3933143748493,2432.9409285557667,654.2513944060286,1094.8826142562036,2482.991069879621,Male,CBAS,30.856,30.906,textgrids/cbas/p112.TextGrid,0.04999999999999716,30.646,31.466,barómetro,False,False,b,rf
p112,e,425.08634064945113,1616.8103101866132,2379.2232265523544,424.66240351213503,1448.8278228727195,2088.6334869237835,406.0516175692795,1546.366485268915,2233.8973804173925,Male,CBAS,31.146,31.206,textgrids/cbas/p112.TextGrid,0.05999999999999872,30.646,31.466,barómetro,False,False,m,t
p112,o,410.7664354438517,911.274745956205,2348.560100409587,443.4350770672692,1033.3607166479746,2691.737542486583,296.8647241006668,966.6723000438582,2535.489204138797,Male,CBAS,31.336,31.466,textgrids/cbas/p112.TextGrid,0.13000000000000256,30.646,31.466,barómetro,False,True,rf,sp
p112,a,604.5378088728991,1369.0224147779077,2426.029878745468,351.37479355408533,1354.1107156317014,2392.4200342769072,624.6278404273111,1333.2817172899365,2391.3215170459557,Male,CBAS,32.824,32.894,textgrids/cbas/p112.TextGrid,0.07000000000000028,32.764,33.364,carbono,False,False,k,rf
p112,o,400.23412715991583,676.0870117949619,2254.116775398935,388.781287198392,637.6761918443192,2282.8405891639145,417.84111208572835,821.2290894085633,2468.504444155179,Male,CBAS,33.044,33.154,textgrids/cbas/p112.TextGrid,0.11000000000000654,32.764,33.364,carbono,False,False,b,n
p112,o,390.37382326575585,884.7119192775739,2503.335158858617,431.3423454840702,933.9128996182808,2655.150827919512,652.1985756364037,1466.1408309505769,2756.215962549539,Male,CBAS,33.244,33.364,textgrids/cbas/p112.TextGrid,0.11999999999999744,32.764,33.364,carbono,False,True,n,sp
p112,i,355.38509646996596,2107.4554091607506,3025.8003546610807,368.67474298823015,2048.4638220925517,2867.8236484375348,326.4036176950016,2116.027584595226,2927.776389433168,Male,CBAS,35.562,35.652,textgrids/cbas/p112.TextGrid,0.09000000000000341,35.442,35.962,bisco,False,False,b,s
p112,o,418.91622669985185,823.6854164521785,2230.9360961091284,380.4924321669622,707.0899925507413,2129.020410625168,384.5595017470613,872.3033201067701,2535.047525178043,Male,CBAS,35.802,35.962,textgrids/cbas/p112.TextGrid,0.1600000000000037,35.442,35.962,bisco,False,True,k,sp
p112,e,477.7220452150827,1705.2575614357409,2196.743407196061,441.0139170441301,1618.678551102073,2357.099666389889,484.0684300336582,1708.3024866771163,2254.656674101326,Male,CBAS,37.415,37.545,textgrids/cbas/p112.TextGrid,0.13000000000000256,37.275,37.745,cero,False,False,s,rf
p112,o,434.19945955628714,901.1266201848707,2278.0213061655245,436.2593046633728,946.8516009536497,2197.3992862334258,324.5405951423613,998.3421855054753,2510.8658798008496,Male,CBAS,37.605,37.745,textgrids/cbas/p112.TextGrid,0.14000000000000057,37.275,37.745,cero,False,True,rf,sp
p112,i,402.00411041115785,2115.3975291623333,2737.2510193286225,366.5312454815509,2490.259873727785,3251.3495257622417,328.08197602462536,2251.919487847584,3160.374673185009,Male,CBAS,39.523,39.613,textgrids/cbas/p112.TextGrid,0.0899999999999963,39.233,39.833,lógica,False,False,x,k
p112,a,576.2252672547862,1412.51333383141,1895.985097396309,469.2089858100455,1065.5434441813022,2090.5247559116215,527.1216897461206,1191.6359089628947,2683.8300931658764,Male,CBAS,39.683,39.833,textgrids/cbas/p112.TextGrid,0.14999999999999858,39.233,39.833,lógica,False,True,k,sp
p112,u,379.016067375915,832.8895034159223,2379.610838346246,450.8977412655765,1115.6738629262331,2517.9969095353463,388.56964576447166,1021.3725944865414,2523.4702926426803,Male,CBAS,41.267,41.337,textgrids/cbas/p112.TextGrid,0.07000000000000028,41.227,41.937,pulverizar,False,False,p,l
p112,e,423.87480153958984,1728.4748261405123,2530.8348355001235,410.9674795650025,1591.9923059102396,1901.396211476514,417.42458509817396,1733.7297900523065,2473.68349280419,Male,CBAS,41.457,41.517,textgrids/cbas/p112.TextGrid,0.060000000000002274,41.227,41.937,pulverizar,False,False,b,rf
p112,i,305.3764623437639,2115.5053852603282,2983.4143025775447,310.41915469397634,1964.0254602561429,2410.0102400172104,290.3382622189193,2012.296267129802,2811.8100045223528,Male,CBAS,41.567,41.637,textgrids/cbas/p112.TextGrid,0.07000000000000028,41.227,41.937,pulverizar,False,False,rf,T
p112,a,566.1862876054264,1383.2647563052146,2535.922679198099,528.2271934511855,1413.3884466534616,2399.9100568264785,553.6045080385389,1371.7605084254162,2611.7412915826567,Male,CBAS,41.737,41.857,textgrids/cbas/p112.TextGrid,0.11999999999999744,41.227,41.937,pulverizar,False,False,T,rf
p112,a,582.1462973810583,1287.0491041408495,2381.3958368855288,578.4214903187998,1183.388488776924,2474.1744124093907,580.7219865525602,1455.4888329241107,2129.3141203373325,Male,CBAS,43.389,43.449,textgrids/cbas/p112.TextGrid,0.05999999999999517,43.289,43.889,vaqueta,False,False,b,k
p112,e,420.25189682288163,2027.9465163349805,2421.1947863938944,398.7804360631693,2047.107659639588,2319.050354565428,420.9375055442592,1953.994863412786,2330.5121438002147,Male,CBAS,43.549,43.659,textgrids/cbas/p112.TextGrid,0.10999999999999943,43.289,43.889,vaqueta,False,False,k,t
p112,a,674.1745071764437,1418.11498485903,2570.839858047089,541.0213834308809,1072.1437618225252,2312.7035719890023,496.13066403221677,1174.234323609226,2367.9183996640313,Male,CBAS,43.769,43.889,textgrids/cbas/p112.TextGrid,0.12000000000000455,43.289,43.889,vaqueta,False,True,t,sp
p112,a,472.38332207100586,1315.1089943142244,2709.9555829516057,1009.2693478401628,1866.0368723112977,2752.524019470913,569.4469526095729,1210.267787003666,2681.458092616292,Male,CBAS,45.271,45.371,textgrids/cbas/p112.TextGrid,0.10000000000000142,45.271,45.621,hablas,True,False,sp,b
p112,a,553.4283310477316,1222.6875828154307,2427.7944941233677,542.7408875743297,1051.1630404613525,2385.6523393050697,536.7561867939772,1299.0682868179813,2449.296407017959,Male,CBAS,45.491,45.531,textgrids/cbas/p112.TextGrid,0.03999999999999915,45.271,45.621,hablas,False,False,l,s
p112,a,525.3848854243861,1544.1773027384113,2333.4584286828976,495.54175409099776,1444.707474019022,2405.9552822492456,470.9113572644818,1669.6273070174775,2184.638657851648,Male,CBAS,45.621,45.691,textgrids/cbas/p112.TextGrid,0.07000000000000028,45.621,45.981,aquí,True,False,s,k
p112,a,570.9161226642818,1234.4123411787407,2246.4547513004054,597.2247554918468,1144.1957952083267,2394.721182804438,470.81164330200534,1136.3423353277433,2192.4284823839375,Male,CBAS,48.084,48.144,textgrids/cbas/p112.TextGrid,0.05999999999999517,47.984,48.934,vacaciones,False,False,b,k
p112,a,515.2654290618088,1333.752347648706,2122.7629824642395,479.42077613306685,1322.5298265317274,2208.155731997063,556.8204036648351,1481.7329350661496,2411.5703079878795,Male,CBAS,48.214,48.274,textgrids/cbas/p112.TextGrid,0.060000000000002274,47.984,48.934,vacaciones,False,False,k,T
p112,o,433.6977897990393,985.4475837759708,2310.684061967589,428.71311237167333,955.280868623708,2136.0733423166635,446.94018305500094,1087.611018464138,2445.007460896457,Male,CBAS,48.444,48.544,textgrids/cbas/p112.TextGrid,0.09999999999999432,47.984,48.934,vacaciones,False,False,j,n
p112,e,445.4283287975312,1588.6477339405703,1647.4845300624577,448.0360467888997,1492.3508845102995,2096.866434741133,426.3438300973658,1621.638420973241,2160.7202586723706,Male,CBAS,48.614,48.694,textgrids/cbas/p112.TextGrid,0.0800000000000054,47.984,48.934,vacaciones,False,False,n,s
p112,a,634.4975384887238,1123.5304520895365,2544.093917919692,616.8597637972779,999.32497196467,2458.046897515098,631.0704921870373,1223.7059436118473,2552.0357685993467,Male,CBAS,50.831,50.861,textgrids/cbas/p112.TextGrid,0.02999999999999403,50.721,51.301,balcón,False,False,b,l
p112,i,374.49151551709207,2149.3914012250743,2453.5600408066653,359.1055538054658,1869.589961334976,2345.876110677844,367.830178714431,2194.2277844337805,3043.8412445984045,Male,CBAS,52.926,52.996,textgrids/cbas/p112.TextGrid,0.07000000000000028,52.656,53.226,música,False,False,s,k
p112,a,553.1852707603888,1462.3597717558246,1991.8517816707795,498.005038337146,1550.2040177376841,3063.0270167808635,563.4284979072664,1391.4076200365914,2794.671166695532,Male,CBAS,53.076,53.226,textgrids/cbas/p112.TextGrid,0.14999999999999858,52.656,53.226,música,False,True,k,sp
p112,u,371.7437912378936,735.8731925487764,2195.3289317123927,364.8421414199372,909.1444046685743,2248.2847629156227,360.6458902752083,827.8357331861583,2087.2427795312133,Male,CBAS,54.612,54.712,textgrids/cbas/p112.TextGrid,0.10000000000000142,54.452,54.992,lucha,False,False,l,tS
p112,a,522.6094254475389,1446.564943411717,2099.1301103188284,480.5176972240597,1600.9682824149402,1618.1439334083232,516.2233192146547,1480.6083981474537,2619.127599257661,Male,CBAS,54.812,54.992,textgrids/cbas/p112.TextGrid,0.17999999999999972,54.452,54.992,lucha,False,True,tS,sp
p112,o,416.7989797376896,697.1574056885298,2616.1718943970786,411.41336875488065,690.377995522393,2627.1002838309423,368.39043405219553,643.7385973852204,2288.196123507546,Male,CBAS,56.359,56.489,textgrids/cbas/p112.TextGrid,0.12999999999999545,56.259,56.729,boca,False,False,b,k
p112,a,677.7927915973073,1448.0225108094685,2957.9096698817643,552.4198360235089,1291.157716183582,2072.8139860449623,966.4922565878314,1911.8551277836027,3496.217510293623,Male,CBAS,56.579,56.729,textgrids/cbas/p112.TextGrid,0.14999999999999858,56.259,56.729,boca,False,True,k,sp
p112,u,377.82378021310564,838.2968129147599,2179.4512884695546,373.4111463154426,994.7072038393998,2413.810424759742,385.5745214505328,895.4522056714619,2258.669863803817,Male,CBAS,58.353,58.433,textgrids/cbas/p112.TextGrid,0.0799999999999983,58.243,58.623,lunes,False,False,l,n
p112,e,404.0854175210436,1043.8961436786863,2076.9493353251805,381.1641892645436,1155.0114208716545,2053.4524778688465,405.5938105448905,1228.6896347941706,1985.027000745365,Male,CBAS,58.483,58.533,textgrids/cbas/p112.TextGrid,0.05000000000000426,58.243,58.623,lunes,False,False,n,s
p112,a,535.5309513730209,1406.926341746954,2291.8458293012077,484.6537317498468,1325.3198607376507,2368.516410470052,474.31143576394567,1278.2513727060225,2486.7647253408068,Male,CBAS,58.623,58.693,textgrids/cbas/p112.TextGrid,0.07000000000000028,58.623,59.213,hambriento,True,False,s,m
p112,e,403.5246794155533,1637.5053304544697,1985.141346442452,394.801294081428,1572.4616627447376,2201.459647992662,406.43650603739576,1554.9376290959995,1763.5912129037774,Male,CBAS,58.903,58.943,textgrids/cbas/p112.TextGrid,0.03999999999999915,58.623,59.213,hambriento,False,False,j,n
p112,o,378.2486572546463,889.2317091094542,2374.9251550960594,416.0753252026692,850.2302215127407,2223.591604938188,341.15201704962493,880.8080575151846,2400.46458916456,Male,CBAS,59.063,59.213,textgrids/cbas/p112.TextGrid,0.14999999999999858,58.623,59.213,hambriento,False,True,t,sp
p112,e,410.70138523896554,1830.768788674528,2158.680000561048,412.6956422642537,1721.1314147992541,1921.0077558613239,393.7868797161849,1823.6846923731114,2184.7757889628483,Male,CBAS,60.652,60.692,textgrids/cbas/p112.TextGrid,0.03999999999999915,60.552,61.132,vecino,False,False,b,s
p112,i,383.79861793066834,2083.0193491607847,3384.342695528809,343.4633094452152,2190.0902591577333,2915.7743403149043,397.10210721201105,946.1416012842004,2514.7998584408288,Male,CBAS,60.802,60.912,textgrids/cbas/p112.TextGrid,0.10999999999999943,60.552,61.132,vecino,False,False,s,n
p112,o,354.93892314909345,893.7692356673701,2083.754415361668,438.4973258897599,989.5252770327852,2052.4417451091176,233.71303012865948,1005.0508501638665,2686.410170247005,Male,CBAS,61.002,61.132,textgrids/cbas/p112.TextGrid,0.12999999999999545,60.552,61.132,vecino,False,True,n,sp
p112,a,575.4369140045615,989.0849676393448,2736.4283589798183,569.3490494489456,1082.2073684730274,2718.65758195631,524.7448349216302,903.0179998449446,2782.112828722735,Male,CBAS,62.494,62.554,textgrids/cbas/p112.TextGrid,0.060000000000002274,62.434,62.994,vampiro,False,False,b,m
p112,i,390.8802987683747,2062.6200841380664,2883.745536375146,372.0417473735663,2137.4035844165987,2639.682536685217,389.5109749749895,2112.8378345346223,2928.560219428551,Male,CBAS,62.704,62.814,textgrids/cbas/p112.TextGrid,0.10999999999999943,62.434,62.994,vampiro,False,False,p,rf
p112,o,390.458828395934,877.2419464262179,2169.905654158952,441.52008618344473,982.7999781448548,2164.172096010428,315.89896683526024,851.3742301680268,2390.501126740337,Male,CBAS,62.874,62.994,textgrids/cbas/p112.TextGrid,0.11999999999999744,62.434,62.994,vampiro,False,True,rf,sp
p112,e,454.03065868515745,1690.317095694727,2419.6040879633592,386.48606155405815,1610.608089670497,2565.0391768563363,446.2346149780809,1676.4524185719965,2537.538236558164,Male,CBAS,64.227,64.287,textgrids/cbas/p112.TextGrid,0.060000000000002274,64.097,64.767,cebolla,False,False,s,b
p112,o,401.0271112974511,835.674772887897,1728.676494099427,393.05360616724136,742.9288478917108,2019.2340638620115,413.70185779104014,1016.4226767935434,1785.2655950402634,Male,CBAS,64.437,64.517,textgrids/cbas/p112.TextGrid,0.0799999999999983,64.097,64.767,cebolla,False,False,b,L
p112,a,664.5629697838218,1561.0037974527404,2429.737525079765,475.2619437160842,1176.4354920016478,2233.915241337686,467.99847225828864,1208.2043877597234,1899.5370796942582,Male,CBAS,64.607,64.767,textgrids/cbas/p112.TextGrid,0.1599999999999966,64.097,64.767,cebolla,False,True,L,sp
p112,o,349.7434437094727,773.6448023825883,2291.341067070809,505.0880752988865,1034.1638979459467,2240.852430104376,373.7199220689318,904.5076102249719,2706.431323424591,Male,CBAS,65.988,66.128,textgrids/cbas/p112.TextGrid,0.14000000000000057,65.988,66.558,hotel,True,False,sp,t
p112,e,468.7653034976252,1955.0708792756586,2258.5317345205103,461.00158429585963,1703.861024364475,2103.6117848602007,458.1208068338572,1867.3372107744974,2332.8217377470946,Male,CBAS,66.238,66.398,textgrids/cbas/p112.TextGrid,0.1599999999999966,65.988,66.558,hotel,False,False,t,l
p112,a,617.8720692776952,1162.9703398869294,2477.046517425956,610.2091848764526,946.0051440978993,2450.142593592926,571.4960539791466,1066.2494113501682,2518.144840240409,Male,CBAS,68.157,68.217,textgrids/cbas/p112.TextGrid,0.060000000000002274,68.067,68.797,vagoneta,False,False,b,G
p112,o,419.64244902443335,841.5966279454411,2161.9506583096536,420.6255138889192,778.226380734767,2218.787156168069,410.2773499347722,881.6376775068061,2184.1350174889085,Male,CBAS,68.307,68.367,textgrids/cbas/p112.TextGrid,0.060000000000002274,68.067,68.797,vagoneta,False,False,G,n
p112,e,425.5425006667517,1888.165575815216,1930.2644919665506,410.0309422343328,1697.223079302971,1800.3730312519215,438.8330819033734,1790.8847592977131,2303.1485738146785,Male,CBAS,68.437,68.547,textgrids/cbas/p112.TextGrid,0.10999999999999943,68.067,68.797,vagoneta,False,False,n,t
p112,a,545.90372894962,1351.2839365032366,2399.097653451291,540.7799087050546,1179.5235718921624,1347.4296352252538,517.9383295995267,1204.561542736862,2271.009929832886,Male,CBAS,68.647,68.797,textgrids/cbas/p112.TextGrid,0.14999999999999147,68.067,68.797,vagoneta,False,True,t,sp
p112,o,436.214314676568,732.8953355553045,2771.683316782123,421.5960862530158,670.6433915430654,2498.9769715262587,464.8917481893837,860.6306967698849,2674.80326035267,Male,CBAS,70.632,70.752,textgrids/cbas/p112.TextGrid,0.11999999999999034,70.452,71.042,polvo,False,False,p,l
p112,o,394.6444925306287,691.5152733330652,2703.140539468226,421.8313744948835,718.5793939723068,2245.7884530854053,286.92563286125295,2299.939338921974,2969.5448598563057,Male,CBAS,70.872,71.042,textgrids/cbas/p112.TextGrid,0.1700000000000017,70.452,71.042,polvo,False,True,b,sp
p112,a,629.1295765770612,1433.1046983725387,2528.743850614785,605.5891179146936,1434.8271692503529,2690.2108835906856,616.0426177388224,1150.842447656442,2548.466132029398,Male,CBAS,72.581,72.631,textgrids/cbas/p112.TextGrid,0.04999999999999716,72.421,72.751,las,False,False,l,s
p112,i,393.6844072550292,902.5624791428717,2791.110019608266,407.26380110661535,2452.381830907435,2921.4396649630125,389.2923149601616,617.433286211191,2764.684516367758,Male,CBAS,72.931,72.961,textgrids/cbas/p112.TextGrid,0.030000000000001137,72.751,73.431,águilas,False,False,g,l
p112,a,506.53765151637486,1413.688624355015,2502.229838678477,503.70814639531403,1438.6454208161651,2496.1759303472722,509.7528374890152,1422.8774737263825,2480.57271999357,Male,CBAS,73.081,73.171,textgrids/cbas/p112.TextGrid,0.09000000000000341,72.751,73.431,águilas,False,False,l,s
p112,a,576.0708503164178,1172.4515390732945,2591.420030726074,560.4049604195228,1117.6489733896087,2611.374523620163,578.3634695745899,1207.9344753556325,2558.9494206555496,Male,CBAS,79.058,79.088,textgrids/cbas/p112.TextGrid,0.029999999999986926,78.968,79.688,balsámico,False,False,b,l
p112,i,388.4590257782018,2437.0392286034376,3502.368703978531,402.93621183741465,955.0950241168068,2443.6288350662116,344.5558098861895,810.0465267140012,2384.363670694372,Male,CBAS,79.388,79.468,textgrids/cbas/p112.TextGrid,0.0799999999999983,78.968,79.688,balsámico,False,False,m,k
p112,o,408.5532966968871,822.4175872261416,2186.652964985431,387.79667886958435,844.1684016419107,2145.619991823206,254.52163801087303,1066.0770793193774,2588.288822037849,Male,CBAS,79.538,79.688,textgrids/cbas/p112.TextGrid,0.15000000000000568,78.968,79.688,balsámico,False,True,k,sp
p112,a,612.0499726024516,1062.6181343935878,2593.022960638751,577.4410810744404,1067.1544444388282,2576.351678275726,615.6371898713281,1325.7458909392592,2584.0389952052924,Male,CBAS,80.814,80.864,textgrids/cbas/p112.TextGrid,0.05000000000001137,80.714,81.334,balsero,False,False,b,l
p112,e,445.08608795493285,1651.2832468713596,2125.31334128578,447.99360735949904,1576.0892911225271,2105.8838245355296,441.6305040667901,1720.3924878589864,2142.315642715087,Male,CBAS,81.004,81.144,textgrids/cbas/p112.TextGrid,0.14000000000000057,80.714,81.334,balsero,False,False,s,rf
p112,o,346.81584833557235,896.5923691735842,2332.023638213473,417.8324925095636,907.1050457895179,2109.72973762863,276.2696864112876,1084.6546004496201,2749.836915535767,Male,CBAS,81.194,81.334,textgrids/cbas/p112.TextGrid,0.14000000000000057,80.714,81.334,balsero,False,True,rf,sp
p112,a,699.5587130176716,1230.3104725959329,2832.0531763942945,795.7088257939515,1892.1271799104227,2857.6552078664795,669.8919325977769,1223.9160280940414,2755.856311691924,Male,CBAS,82.641,82.741,textgrids/cbas/p112.TextGrid,0.09999999999999432,82.641,83.211,asado,True,False,sp,s
p112,a,675.0982917059554,1074.0414351287911,2597.010933221564,624.1964396333008,1267.7101971373445,2541.730411189209,683.9143231576636,1140.6977331652338,2578.9924732055483,Male,CBAS,82.851,82.971,textgrids/cbas/p112.TextGrid,0.12000000000000455,82.641,83.211,asado,False,False,s,o
p112,o,433.61423063304267,808.6772906163408,2683.22260344323,388.2803261240301,961.6099938462493,2534.1036907855073,350.99257990902464,972.0147422646447,2670.7979628351786,Male,CBAS,82.971,83.211,textgrids/cbas/p112.TextGrid,0.23999999999999488,82.641,83.211,asado,False,True,a,sp
p112,i,366.1590537175576,1477.6870703397378,2219.9361252874432,361.45636738505266,1412.9833808143158,2327.1642658026167,367.7263665539452,1368.3012458422024,2200.265740587596,Male,CBAS,84.487,84.547,textgrids/cbas/p112.TextGrid,0.060000000000002274,84.377,84.917,nivel,False,False,n,b
p112,e,435.4579255485328,1752.869873403425,2390.010830936737,441.54067525546725,1717.0941218459275,2248.780717506955,424.33154189215014,1797.085987060417,2292.691684919328,Male,CBAS,84.637,84.777,textgrids/cbas/p112.TextGrid,0.14000000000000057,84.377,84.917,nivel,False,False,b,l
p112,a,642.9740844527213,1071.5466276975928,2390.098470226995,639.6574742010467,919.0573597277208,2386.269573921484,536.738504427171,1489.187042225242,2260.3815491750142,Male,CBAS,86.063,86.173,textgrids/cbas/p112.TextGrid,0.10999999999999943,85.943,86.453,valle,False,False,b,L
p112,e,460.8099598877722,1866.176508911598,2437.931223094465,438.490280353729,2075.0888908115435,2852.207617252242,271.615341344559,1080.147119581097,2508.5370155837736,Male,CBAS,86.243,86.453,textgrids/cbas/p112.TextGrid,0.21000000000000796,85.943,86.453,valle,False,True,L,sp
p112,a,491.06525993467386,895.0295602868152,2541.612999872153,564.2415405381777,883.2461472307222,2594.4714357085118,469.4695039262257,859.5365992566179,2478.4611586001542,Male,CBAS,87.495,87.555,textgrids/cbas/p112.TextGrid,0.060000000000002274,87.395,87.915,basura,False,False,b,s
p112,u,360.77720452295824,697.7218691291887,2246.858116123597,368.4659387557118,753.4291062795454,2183.408904048186,350.3626111876213,818.394969629645,2587.8546404233953,Male,CBAS,87.655,87.775,textgrids/cbas/p112.TextGrid,0.12000000000000455,87.395,87.915,basura,False,False,s,rf
p112,a,455.6329181158095,1204.1773533724452,2630.5692145018797,463.56247834874137,1059.134692671124,2567.861359749511,302.5548188937876,1308.086225571,2669.22780157595,Male,CBAS,87.845,87.915,textgrids/cbas/p112.TextGrid,0.07000000000000739,87.395,87.915,basura,False,True,rf,sp
p112,a,591.3990539236933,1531.4161842697242,2493.5632096663485,579.5201422198892,1563.6036926781012,2569.447878676887,570.5066045263217,1521.9880201388253,2469.9878477601706,Male,CBAS,89.47,89.53,textgrids/cbas/p112.TextGrid,0.060000000000002274,89.41,89.82,tareas,False,False,t,rf
p112,e,413.4946128815183,1864.1366953953545,2529.2242495171326,421.43004150661466,1818.69263484732,2511.5360898176395,420.6564614584669,1846.6517415145706,2401.680786046488,Male,CBAS,89.59,89.65,textgrids/cbas/p112.TextGrid,0.060000000000002274,89.41,89.82,tareas,False,False,rf,a
p112,a,545.582563654478,1649.1099618407056,2386.6220377030195,512.4020032036952,1721.0006691762908,2284.0692058375434,545.2192371941591,1555.3442867898489,2400.552428068595,Male,CBAS,89.65,89.72,textgrids/cbas/p112.TextGrid,0.06999999999999318,89.41,89.82,tareas,False,False,e,s
p112,e,413.54632932534383,1817.4421756956501,2371.536244842154,427.3130679680369,1659.2205730860974,2236.92449120013,402.1028275933115,1910.0220636354825,2379.8961837319557,Male,CBAS,89.82,89.92,textgrids/cbas/p112.TextGrid,0.10000000000000853,89.82,90.54,hechas,True,False,s,tS
p112,a,486.62293110525917,1540.7547211375384,1729.2661966852713,468.4244445626343,1489.4153734419046,1812.7864436508053,495.8596960353843,1477.6042314594956,1672.8569064706692,Male,CBAS,90.01,90.12,textgrids/cbas/p112.TextGrid,0.10999999999999943,89.82,90.54,hechas,False,False,tS,s
p112,a,649.5628504313062,742.858392676592,2514.5210908684835,612.6300862447794,775.9806241376224,2522.6910908908635,692.0154729884282,852.911064184558,2480.503863253611,Male,CBAS,91.666,91.706,textgrids/cbas/p112.TextGrid,0.04000000000000625,91.556,92.226,marbete,False,False,m,rf
p112,e,424.4657772852065,1858.3171176772962,2306.3389172930665,417.16176879531616,1845.0862978703399,2195.142167263145,428.9951001999608,1765.0336489899184,2372.2351582072088,Male,CBAS,91.866,91.966,textgrids/cbas/p112.TextGrid,0.09999999999999432,91.556,92.226,marbete,False,False,b,t
p112,e,423.9213866024332,961.4244671874969,1990.063939057234,398.8254881195168,1886.1579445149398,2232.416819716927,362.27180420267234,1982.6666370358082,3514.710027458537,Male,CBAS,92.076,92.226,textgrids/cbas/p112.TextGrid,0.15000000000000568,91.556,92.226,marbete,False,True,t,sp
p112,a,673.7394704140643,1124.0104266930498,2921.506993321645,616.029079214027,1075.202059451604,2825.2329691793743,294.42314850997485,997.6888389857139,2534.1873414995925,Male,CBAS,93.887,93.997,textgrids/cbas/p112.TextGrid,0.10999999999999943,93.597,93.997,bóa,False,True,o+,sp
p112,o,422.98676984886635,934.166244482048,2628.852299036706,276.38503852504084,1446.0132925422504,2299.442371071414,432.8154889793231,864.5203412792471,2379.170910516931,Male,CBAS,95.395,95.445,textgrids/cbas/p112.TextGrid,0.04999999999999716,95.325,96.095,zoológico,False,False,T,o
p112,o,446.4133788214358,687.6105187076465,2419.1427043133635,451.7185190317877,708.6632301102275,2461.828922699235,438.9207968363363,741.850004536523,2350.3221081745296,Male,CBAS,95.445,95.485,textgrids/cbas/p112.TextGrid,0.04000000000000625,95.325,96.095,zoológico,False,False,o,l
p112,i,333.9690401048786,2259.725496143798,3244.027546813069,360.0383628591378,2345.715628812595,3191.7500840432567,334.7623489057254,2289.961071616939,2863.556056739976,Male,CBAS,95.765,95.855,textgrids/cbas/p112.TextGrid,0.09000000000000341,95.325,96.095,zoológico,False,False,x,k
p112,o,380.163596133902,851.1176834329856,2589.298964634177,398.1648816490737,897.7325638075923,1945.3712294879929,300.0382608135528,942.5396485196428,2636.2050143322103,Male,CBAS,95.945,96.095,textgrids/cbas/p112.TextGrid,0.15000000000000568,95.325,96.095,zoológico,False,True,k,sp
