Participant,Vowel,F1.50,F2.50,F3.50,F1.25,F2.25,F3.25,F1.75,F2.75,F3.75,Gender,Corpus,t1_ph,t2_ph,fname,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph,upper_f1,lower_f1,upper_f2,lower_f2,upper,lower,Speech Rate,stress_vowel,vowel_ind,stress,Delta F.50,Delta F.25,Delta F.75,F1.50_norm,F2.50_norm,F1.25_norm,F2.25_norm,F1.75_norm,F2.75_norm,Dur_ms,Dur_norm,Dur_log
s055,e,461.22391776301214,2015.585355501,3087.3052366185248,478.08900932537097,2030.6362370915976,3064.8102448613317,450.9277452940543,1890.5122481573133,3031.714680800705,Female,DIMEx100,3.74,3.8,textgrids/dime/s05544.TextGrid,0.05999999999999961,2.928,3.858,especialidades,False,False,d,s,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,4,3,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.3874076687198884,1.6930024519713025,0.4118807578801314,1.749423174342278,0.39414153346828096,1.6524363477421085,59.99999999999961,115.41435040312122,4.094344562222094
s055,e,573.3149323700793,1708.722615222798,2784.3462953096428,543.2883380706038,1619.1670769735385,2719.735435228704,578.6955959748998,1745.0382589028675,2772.715015179455,Female,DIMEx100,0.5,0.55,textgrids/dime/s05545.TextGrid,0.05000000000000005,0.049,0.603,resolver,False,False,b,r(,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,2,2,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4815591577926723,1.4352513374914613,0.4680509446299929,1.394936402615661,0.5058193291258878,1.5252821821293774,50.00000000000005,96.17862533593507,3.912023005428147
s055,e,571.8720928388549,2322.150638691596,3032.7955633161573,499.4285712592435,2201.6327430163187,3000.640120938859,214.70802635935658,2243.5728654094096,3033.5387761793377,Female,DIMEx100,4.211,4.3,textgrids/dime/s05511.TextGrid,0.08899999999999952,3.339,4.5,internacionales,False,False,l,s,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,4,3,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4803472364728942,1.950503715668442,0.4302651063397541,1.8967391951696804,0.1876694251803909,1.9610353517804475,88.99999999999952,171.19795309796334,4.488636369732134
s055,e,519.2917954460327,1708.9034854138642,2746.6765457376137,580.2426397491603,1886.7162293405088,2993.912579458093,569.1555628293066,1491.9134290314428,2424.7312571709226,Female,DIMEx100,3.798,3.904,textgrids/dime/s05505.TextGrid,0.10599999999999987,3.641,4.085,acepta,False,False,s,p,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,1,1,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.43618211482797065,1.4354032604433364,0.4998876224983521,1.6254339574592551,0.4974806909902142,1.3040338565481646,105.99999999999987,203.8986857121819,4.663439094112066
s055,e,547.8830669060162,1917.2614527141463,2997.8676613584857,561.1053658353728,1919.5084653952415,2979.9756170678497,534.7166688728003,1874.7072772968088,2971.4962196703377,Female,DIMEx100,3.76,3.82,textgrids/dime/s05519.TextGrid,0.06000000000000005,3.647,4.099,premium,False,False,r(,m,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,1,0,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4601975168820789,1.6104147272434874,0.4834005777647928,1.6536849541886436,0.4673787542240093,1.63862172773615,60.00000000000006,115.41435040312209,4.094344562222101
s055,e,543.6821862056141,2111.9394374215562,2718.515570078181,578.642737773927,1518.063003687828,2063.321396297145,496.81689570732885,2120.133361665245,2861.498190048327,Female,DIMEx100,0.987,1.0659999999999998,textgrids/dime/s05513.TextGrid,0.07900000000000007,0.924,1.0659999999999998,de,False,True,d,b,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,0,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4566689631015064,1.7739356143917038,0.4985092832660346,1.3078337470067216,0.43425177352824895,1.8531408258746132,79.00000000000007,151.9622280307774,4.369447852467022
s055,e,483.5340005323428,1926.3270062847744,2964.852656966425,513.2970491879361,1673.8660962978256,2144.3289289784184,484.25770743435686,1878.553010475289,2983.6649100957256,Female,DIMEx100,3.957,4.018,textgrids/dime/s05534.TextGrid,0.060999999999999936,3.834,4.346,presenta,False,False,r(,s,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,1,1,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4061471503940698,1.61802939083571,0.4422130053470418,1.4420604173809837,0.4232741883681297,1.6419831602230504,60.999999999999936,117.33792290984054,4.1108738641733105
s055,e,610.1439858830407,2088.9481710354958,3175.806571223239,527.274663298504,1963.724973462991,2558.988445315733,593.4011788786784,2117.570735744068,3153.235580806362,Female,DIMEx100,3.207,3.26,textgrids/dime/s05511.TextGrid,0.052999999999999936,2.741,3.339,relaciones,False,False,n,s,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,2,1,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.5124939320164748,1.7546239686411071,0.4542549267903743,1.6917781303515016,0.5186730092481001,1.8509009164416292,52.999999999999936,101.94934285609095,3.9702919135521206
s055,e,489.82430532148607,2137.950714254232,2871.7101355889836,529.4720827411567,2080.71619629316,2932.8211098450392,566.6482787249074,2118.817165415272,2772.074312004176,Female,DIMEx100,2.763,2.844,textgrids/dime/s05530.TextGrid,0.08099999999999996,2.531,3.249,molecular,False,False,l,k,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,3,2,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4114307278930834,1.795783935196594,0.4561480361649182,1.792567800443707,0.4952891540709144,1.851990380789512,80.99999999999996,155.80937304421457,4.394449154672438
s055,e,669.156287082455,1963.0789493087225,2979.927514809718,650.9156665192069,1940.5980729399728,2995.28331303466,636.1090901377444,1922.4845324096937,3000.720047919668,Female,DIMEx100,1.997,2.068,textgrids/dime/s05513.TextGrid,0.07099999999999995,1.904,2.068,me,False,True,m,r,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,0,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.5620616520608804,1.6488993956630609,0.5607734811145227,1.6718539632423672,0.5560026298149131,1.6803822997826052,70.99999999999996,136.57364797702758,4.262679877041315
s055,e,559.8182529743453,2197.6208023078925,3051.544730576731,559.7043732358793,2277.796736605422,3075.79300742163,523.2932508532472,2126.4184983689447,3029.908777890169,Female,DIMEx100,5.2429999999999986,5.282,textgrids/dime/s05520.TextGrid,0.0389999999999997,4.9289999999999985,5.511,imágenes,False,False,x,n,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,1,1,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4702225447099837,1.845904167072897,0.4821936019037955,1.9623556029740012,0.4573939095506354,1.8586344630355704,38.9999999999997,75.01932776202871,3.6635616461296387
s055,e,642.7521579505958,1976.5143724778507,3070.8493379645147,595.7423980975536,1936.507688872251,2932.095518044126,610.3642313395609,1949.5391379596576,3088.6580808583726,Female,DIMEx100,2.574,2.614,textgrids/dime/s05518.TextGrid,0.040000000000000036,2.514,2.656,del,False,False,d,l,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,0,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.5398833527194996,1.6601845562277209,0.5132408937323084,1.6683300368249594,0.5334998713762561,1.7040298660060775,40.000000000000036,76.94290026874805,3.688879454113937
s055,e,487.09080278223917,1914.708846942944,3000.347915165461,503.55220063732077,1873.5850596272269,2995.792018565943,393.0009988236265,1811.977882880861,2950.122192335551,Female,DIMEx100,2.669,2.738,textgrids/dime/s05549.TextGrid,0.06899999999999995,2.627,2.738,de,False,True,d,s,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,0,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4091347067949024,1.6082706514206666,0.4338176740841076,1.6141212603926756,0.34350961533737456,1.5837919684971942,68.99999999999994,132.72650296359015,4.234106504597259
s055,e,528.7977496667686,2193.342838076746,2983.1215103001064,571.5721235949159,2260.3683856902107,2662.542299479069,438.46604157521375,2026.2180156862955,2477.001021423281,Female,DIMEx100,0.07400000000000001,0.16899999999999998,textgrids/dime/s05514.TextGrid,0.095,0.07400000000000001,0.508,espero,True,False,,s,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,1,1,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4441666954661012,1.8423108665396248,0.4924178444964243,1.947340820698024,0.383249156441961,1.7710524228729112,95.0,182.73938813827644,4.553876891600541
s055,e,508.88283694763254,2042.5342198083106,2976.9734935739507,508.04414987977424,2005.4213480585288,2946.171698936781,489.962515412692,2001.7792659314664,2947.4765510992897,Female,DIMEx100,2.542,2.6180000000000003,textgrids/dime/s05503.TextGrid,0.07600000000000008,2.276,2.734,artes,False,False,t,s,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,1,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4274390505800769,1.7156383047401262,0.4376875548432398,1.727700174226758,0.4282605787337455,1.7496912926143713,76.00000000000009,146.19151051062133,4.330733340286332
s055,e,576.9790454405295,2239.449329169996,3053.0446394149158,356.81772887911467,2255.411125680513,3066.835456966565,555.1327548868657,2224.5564076162213,3153.373582801405,Female,DIMEx100,0.05,0.153,textgrids/dime/s05532.TextGrid,0.103,0.05,0.187,el,True,False,,l,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,0,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4846368505312318,1.881038277541906,0.30740375480118337,1.9430700678257,0.4852238026446973,1.94441367366469,103.0,198.12796819202606,4.634728988229636
s055,e,531.8531300686717,2406.0437957631025,3066.2514863874467,529.7304186780387,2170.888252589348,3110.053144036361,272.0533272100968,2455.9219513348557,3006.7944807125987,Female,DIMEx100,2.995,3.075,textgrids/dime/s05518.TextGrid,0.08000000000000007,2.995,3.789,ejecutivo,True,False,r(,x,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,3,0,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4467330797167158,2.0209702529639406,0.4563705963982539,1.8702523616079387,0.23779312027431684,2.146642902503822,80.00000000000007,153.8858005374961,4.382026634673882
s055,e,602.563132331811,2123.86150671238,2923.6012005942634,596.0918708064869,1788.6529257639165,2667.550877887399,569.4196760382907,2155.4796770182,3056.950239914105,Female,DIMEx100,1.301,1.37,textgrids/dime/s05507.TextGrid,0.06900000000000017,1.048,1.584,aumento,False,False,m,n,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,1,1,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.5061263507005859,1.7839496247072926,0.5135419696437103,1.5409509699621136,0.4977115439068613,1.8840359106882176,69.00000000000017,132.7265029635906,4.2341065045972615
s055,e,462.92892697544914,2117.59511545452,3000.4984593774034,467.08470880333437,2317.112140249806,2852.8218267025336,446.7663911555095,2009.0917991251172,3067.444547885663,Female,DIMEx100,4.105,4.1530000000000005,textgrids/dime/s05525.TextGrid,0.04799999999999915,3.883,4.232,leyes,False,False,Z,s,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,1,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.3888398009634628,1.7786861335157067,0.4024003901022716,1.9962264051333365,0.3905042267853642,1.7560829442183414,47.99999999999915,92.33148032249593,3.8712010109078734
s055,e,536.1147873562936,2339.6827876447865,3129.0346423645838,573.6626306118135,2518.210041530313,3238.3052455025813,492.38183012580424,2156.2651622067224,2960.8837666316176,Female,DIMEx100,0.097,0.215,textgrids/dime/s05528.TextGrid,0.118,0.097,0.7040000000000001,etiqueta,True,False,,t,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,2,0,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4503126831394703,1.9652299444957488,0.4942188472337358,2.169475223600002,0.4303752244190461,1.8847224781925505,118.0,226.98155579280655,4.770684624465665
s055,e,509.00265285903504,2171.2235171856187,2791.6469328983067,532.2330751266976,2047.761347609847,2871.761699197602,429.8046716069929,2194.4655168352947,2731.6051273339585,Female,DIMEx100,2.4,2.468,textgrids/dime/s05528.TextGrid,0.06800000000000006,2.081,2.8,desplegable,False,False,l,g,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,2,1,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4275396906404128,1.823731616396527,0.4585266719713815,1.7641767105279158,0.3756785297133162,1.9181121875405949,68.00000000000006,130.80293045687168,4.219507705176108
s055,e,504.10278696828794,2369.046490406521,2911.7591884228914,509.95729616224037,2337.76021869632,2894.0042522125764,441.2351972401712,2370.3969645666593,2940.854110819578,Female,DIMEx100,3.153,3.207,textgrids/dime/s05518.TextGrid,0.05399999999999983,2.995,3.789,ejecutivo,False,False,x,k,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,3,1,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4234240202498113,1.9898941546414,0.4393357586826663,2.0140150303337343,0.3856695869246473,2.071888244387388,53.99999999999983,103.87291536280945,3.9889840465642714
s055,e,517.7635773370431,2091.001895335085,2818.0784357248876,564.314537653711,1978.073229486044,2897.8197295992854,507.92409163389124,2139.5712428020347,2765.355016470497,Female,DIMEx100,4.065,4.131,textgrids/dime/s05520.TextGrid,0.06599999999999984,4.0,4.131,,False,True,,k,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,0,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4348984792832863,1.756349006117386,0.4861653267862561,1.7041393652884278,0.4439602185745238,1.8701308566690868,65.99999999999983,126.95578544343384,4.1896547420264225
s055,e,636.1555057678459,2493.3531058606877,3128.727098141324,575.0906459445388,2356.09517031646,3148.7556306717797,547.1560022323744,2849.750705426115,3072.7350954088147,Female,DIMEx100,1.31,1.409,textgrids/dime/s05532.TextGrid,0.09899999999999998,1.31,1.473,en,True,False,.sil,n,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,0,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.5343424569743916,2.0943062075399723,0.4954491035793843,2.029810862535891,0.4782515780341044,2.490876032271005,98.99999999999997,190.4336781651512,4.59511985013459
s055,e,534.1517659964995,1565.2843127313904,2829.8947556632434,516.5399545119753,1261.8081579971354,1847.152621901756,491.63035542329925,1835.5152814606533,3141.3137273950224,Female,DIMEx100,2.898,2.948,textgrids/dime/s05504.TextGrid,0.049999999999999815,2.857,3.552,necesarios,False,False,n,s,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,2,0,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4486638321164496,1.3147695145997722,0.4450068162829669,1.087066404535338,0.4297183843937893,1.6043652564949062,49.999999999999815,96.17862533593463,3.9120230054281424
s055,e,563.2845657363223,1930.418501223524,2943.439741260769,554.0146117743735,1938.650169830796,2920.389621340333,537.0243970563587,1869.630843352109,2891.3054893092594,Female,DIMEx100,4.1,4.155,textgrids/dime/s05534.TextGrid,0.055000000000000604,3.834,4.346,presenta,False,False,s,n,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,1,2,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4731340939476828,1.6214660654199071,0.477291788188753,1.6701758158822826,0.4693958656894007,1.6341845790346223,55.000000000000604,105.79648786952963,4.007333185232482
s055,e,702.4776509396116,1771.4700213787405,3083.884219084645,641.8180608803266,1598.5429335390234,3122.837770134752,664.3260993460351,1828.4849336904485,3153.7642665492017,Female,DIMEx100,0.614,0.6829999999999999,textgrids/dime/s05533.TextGrid,0.06900000000000006,0.564,0.6829999999999999,de,False,True,d,l,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,0,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.5900501222882659,1.4879563803153335,0.5529357592000949,1.3771683977823697,0.5806662159333319,1.598220254152776,69.00000000000006,132.72650296359038,4.234106504597261
s055,e,562.0402477664159,2082.9850628350573,3032.3341235017792,544.1838720811833,2001.243746753432,2446.7785888928256,553.6391470441126,2081.4521556690365,3063.5023519754345,Female,DIMEx100,2.544,2.603,textgrids/dime/s05507.TextGrid,0.05900000000000016,2.483,2.669,del,False,False,d,l,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,0,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4720889219492189,1.749615221788904,0.4688224604351886,1.724101108868422,0.4839182877552575,1.8193308197109737,59.00000000000016,113.49077789640359,4.077537443905722
s055,e,628.8571749133457,1882.4907146982853,3026.6113213901344,601.8415409714596,1753.5785066949036,3050.630046333031,644.69524767044,1917.7193448997125,2992.9892336532525,Female,DIMEx100,0.838,0.889,textgrids/dime/s05537.TextGrid,0.05100000000000005,0.7879999999999999,1.462,dependerá,False,False,d,p,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,3,1,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.528212182214137,1.5812088468985828,0.5184953955935172,1.5107338387866118,0.5635075157569615,1.67621720164427,51.00000000000005,98.10219784265377,3.9318256327243266
s055,e,570.2215750597944,2093.2574643323,2908.851673705569,524.4109916033893,2019.2804136280606,3012.571618262501,478.3645279019373,2162.3434190967955,2780.4731067741545,Female,DIMEx100,3.327,3.389,textgrids/dime/s05502.TextGrid,0.06199999999999984,3.327,4.143,económicas,True,False,s,k,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,2,3,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4789608746205692,1.7582435842023345,0.4517878312389244,1.7396399643473135,0.4181231484462081,1.8900352883189384,61.99999999999984,119.26149541655906,4.127134385045089
s055,e,507.80813429994964,1975.0337845730216,3060.162544122363,563.2941525765141,1992.3766123636105,3065.960173340173,442.7383283991619,1988.269042974257,3077.562110788495,Female,DIMEx100,1.7519999999999998,1.816,textgrids/dime/s05514.TextGrid,0.06400000000000006,1.705,1.816,de,False,True,d,s,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,0,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4265363479420064,1.658940927945548,0.4852862499392094,1.7164619413463358,0.3869834258405077,1.737882438425591,64.00000000000006,123.10864042999688,4.158883083359672
s055,e,470.8258694894322,1806.966131252072,2694.5147089234224,592.38574403626,2082.4849153491973,2968.6420219518377,440.59608414339203,1929.7124657744587,2857.272110983144,Female,DIMEx100,2.786,2.901,textgrids/dime/s05505.TextGrid,0.11499999999999976,2.786,2.901,el,True,True,k,k,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,0,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.3954728830121893,1.5177715409022965,0.5103490865756077,1.794091578089852,0.3851109585886153,1.6867000053794017,114.99999999999976,221.21083827264997,4.744932128363248
s055,e,614.0033106886194,2023.5632211926154,2998.838728539887,593.3340666420672,742.7767118713907,1976.8996669430533,616.6718376129928,2082.624071563557,3002.471669301775,Female,DIMEx100,1.161,1.256,textgrids/dime/s05537.TextGrid,0.09499999999999996,0.7879999999999999,1.462,dependerá,False,False,d,r(,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,3,3,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.5157355939689026,1.699703505906101,0.5111660805369329,0.6399131313497551,0.5390131484701359,1.8203551539476288,94.99999999999996,182.73938813827638,4.553876891600541
s055,e,460.7457566039824,2216.1813376797754,3020.656055744478,402.3051984026876,2038.7860768021355,2940.555475661796,336.72791878253406,2221.6316200028373,2988.1714839780784,Female,DIMEx100,5.3020000000000005,5.372000000000001,textgrids/dime/s05505.TextGrid,0.07000000000000027,5.016,5.678,bases,False,False,s,s,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,1,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.3870060345184563,1.8614941949567256,0.3465918830701349,1.7564443818812563,0.2943231141920171,1.9418572102688605,70.00000000000027,134.65007547030947,4.248495242049363
s055,e,533.2371385144081,1857.4051277645176,2816.008598316993,520.028931029633,1993.5015394542008,2944.546237056348,464.1461216713829,1474.6483638396537,2313.948124816753,Female,DIMEx100,1.044,1.134,textgrids/dime/s05520.TextGrid,0.08999999999999986,0.348,1.186,investigadores,False,False,r(,s,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,4,1,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4478955855296231,1.5601380646208205,0.4480126211943716,1.7174310826852803,0.40569529388708986,1.2889430147422696,89.99999999999986,173.1215256046827,4.499809670330263
s055,e,629.1422660192558,1991.661186413776,3116.391619875579,660.3816149143332,1903.5069373269155,3015.5292165047413,615.9415494826727,1972.2184112804441,2954.796151728058,Female,DIMEx100,3.657,3.707,textgrids/dime/s05517.TextGrid,0.049999999999999815,3.419,3.707,sobre,False,True,r(,m,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,1,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.5284516461197581,1.6729072092590531,0.5689285357654139,1.6398994009141132,0.538374826950642,1.7238530941349477,49.999999999999815,96.17862533593463,3.9120230054281424
s055,e,544.4494536209853,1910.3315911261434,2653.9973069777225,536.854281339717,1786.8176006688045,2553.407899633063,534.877152415891,1916.5476210814181,2653.510200969248,Female,DIMEx100,1.646,1.689,textgrids/dime/s05520.TextGrid,0.04300000000000015,1.395,2.124,universidad,False,False,b,r(,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,4,1,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.457313433757138,1.6045939503519058,0.4625079095238294,1.539369810227449,0.4675190277610235,1.6751930352953068,43.00000000000015,82.71361778890437,3.761200115693566
s055,e,523.835832051206,2271.420756441318,3121.576736330209,568.7978802569924,2104.963091270012,2948.036809636424,490.11421356919993,2218.4055666634736,3116.9147104259923,Female,DIMEx100,2.486,2.596,textgrids/dime/s05527.TextGrid,0.10999999999999988,2.145,2.838,ciprés,False,False,r(,s,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,1,0,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.4399989043741983,1.9078928608100585,0.490027792798352,1.8134568593522098,0.4283931732450709,1.9390374201284288,109.99999999999987,211.5929757390567,4.700480365792415
s055,e,510.4749918752697,1860.198920816141,3019.0267707338,490.0151253374189,1845.4983333907267,2734.3032117690154,520.1286133709125,1946.447686636084,3053.878123552455,Female,DIMEx100,4.596,4.6389999999999985,textgrids/dime/s05522.TextGrid,0.04300000000000015,4.533,5.322,respectiva,False,False,r,s,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,2,0,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.42877639022141295,1.5624847270798374,0.422155283346718,1.589924130019431,0.4546278010483848,1.70132772718665,43.00000000000015,82.71361778890437,3.761200115693566
s055,e,599.898375164683,2235.8302128944774,3161.49423245181,525.2482678378286,2269.5741744277348,3045.2075699561133,506.77607563076907,2128.3909668195397,3183.2199649345616,Female,DIMEx100,0.092,0.181,textgrids/dime/s05525.TextGrid,0.08900000000000001,0.092,0.23,el,True,False,,l,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,0,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.5038880726710582,1.8779983801187083,0.4525091571076836,1.9552717439531857,0.4429567744692567,1.8603585346810811,89.00000000000001,171.19795309796427,4.48863636973214
s055,e,614.20806022606,1909.1429953378213,3071.603712886685,586.9797903475278,1822.0205708078213,3006.292961909181,659.766235935428,1951.795636613776,3154.321607616524,Female,DIMEx100,0.653,0.721,textgrids/dime/s05543.TextGrid,0.06799999999999995,0.624,0.721,de,False,True,d,l,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,0,stressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.5159075745143956,1.6035955825186905,0.5056917774575382,1.5696976900524835,0.5766805850294482,1.706002199376745,67.99999999999994,130.80293045687145,4.219507705176106
s055,e,570.2043985544012,2187.121336211383,3047.5225333807,632.9400250735956,2231.211786715001,3070.165433672663,580.9715172687097,2208.512134593658,3071.0937615994617,Female,DIMEx100,0.07,0.182,textgrids/dime/s05533.TextGrid,0.11199999999999999,0.07,0.235,el,True,False,,l,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,0,2,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.478946447116585,1.837085080450112,0.5452871999459861,1.9222219791248567,0.5078086392052896,1.930389887285404,111.99999999999999,215.44012075249432,4.718498871295094
s055,e,645.0836074854275,2079.4568990270886,3006.9139036388324,603.010212100217,1996.4203975629384,3008.0379689177644,657.7363699119943,2094.5073938414866,3001.9997087508546,Female,DIMEx100,0.331,0.435,textgrids/dime/s05543.TextGrid,0.10399999999999998,0.06,0.624,pioneros,False,False,n,r(,722.2133546265081,390.76333820543283,2495.837170068637,1542.6799464757755,3439.4424168089727,2466.088054201029,1.9235725067186995,1,2,unstressed,1190.5389464463492,1160.7461630060125,1144.0756860259776,0.5418416670961866,1.7466517204112295,0.5195022230688119,1.7199457221488978,0.5749063439995696,1.8307419862377252,103.99999999999999,200.05154069874473,4.6443908991413725
